table_id;column_id;column_number;of_variable;is_type;with_entry
lab_physical_properties;silt_fine_h2o_dispersible;96;NA;description;H2O and Ultrasonic probe dispersible fine silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.02 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;silt_total;7;NA;description;Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent of the <2 mm fraction.
lab_physical_properties;silt_total_ethanol_dispersible;84;NA;description;Ethanol and Ultrasonic probe dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;silt_total_h2o_dispersible;95;NA;description;H2O dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;aggregate_stability_05_2_method;77;NA;description;aggregate_stability_05_2 analysis method
lab_physical_properties;aggregate_stability_05_2_mm;76;NA;description;Aggregate stability is the weight percent of 0.5mm - 2mm aggregates remaining after wet sieving.
lab_physical_properties;airdry_ovendry_ratio;70;NA;description;The ratio of air dry gravimetric percent water over oven dry (105 degrees C) gravimetric percent water. If gypsum is present, this ratio is corrected for crystal water in the gypsum.
lab_physical_properties;atterberg_liquid_limit;71;NA;description;Atterberg liquid limit is the gravimetric percent water content of the soil at a defined boundary between the liquid and plastic states. It is determined by ASTM method D 4318 and reported as percent water on a <0.4 mm base. Values less than 14 cannot be measured and are assigned a zero in the database.  The zero indicates a non-plastic soil.
lab_physical_properties;atterberg_liquid_limit_method;72;NA;description;atterberg_liquid_limit analysis method
lab_physical_properties;atterberg_plasticity_index;73;NA;description;Atterberg plasticity index is the calculation of the liquid limit minus the plastic limit. It is defined by the ASTM D 4318 test.
lab_physical_properties;bd_before_rewet_organic_method;107;NA;description;bd_before_rewet_organic analysis method
lab_physical_properties;bd_third_bar_lt2_reconstituted;32;NA;description;Bulk density, <2mm fraction, reconstituted, 1/3 bar is the weight per unit volume of the <2 mm fraction, with volume measured on reconstituted samples at 1/3 bar water tension. It is reported as grams per cubic centimeter on a <2 mm base.
lab_physical_properties;bd_third_rewet_organic_method;109;NA;description;bd_third_rewet_organic analysis method
lab_physical_properties;bd_thirdbar_before_rewet_organ;106;NA;description;Bulk density, 1/3 bar rewet (organic soils) is the weight per unit volume of the <2 mm fraction, with volume being measured after samples have been equilibrated at 1/3 bar water tension, air dried, and re-equilibrated at 1/3 bar tension.
lab_physical_properties;bd_thirdbar_reconstituted_method;33;NA;description;bd_thirdbar_reconstitut analysis method
lab_physical_properties;bd_thirdbar_rewet_organic_soil;108;NA;description;Bulk density, 1/3 bar rewet (organic soils) is the weight per unit volume of the <2 mm fraction, with volume being measured after samples have been equilibrated at 1/3 bar water tension, air dried, and re-equilibrated at 1/3 bar tension.
lab_physical_properties;bulk_density_odreconstituted_method;35;NA;description;bulk_de_odreconstituted analysis method
lab_physical_properties;bulk_den_ovendry_reconstituted;34;NA;description;Bulk density, <2mm fraction, reconstituted, oven dry is the weight per unit volume of the <2 mm fraction, with volume measured on oven dry (105 C) reconstituted samples. It is reported as grams per cubic centimeter on a <2 mm base.
lab_physical_properties;bulk_den_rewet_oven_dry;110;NA;description;Bulk density, oven dry (105 C) is the weight per unit volume of the <2 mm fraction, with volume measured on oven dry (105 C) natural fabric (clods). It is reported as grams per cubic centimeter on a <2 mm base.
lab_physical_properties;bulk_density_rewet_oven_dry_method;111;NA;description;bulk_den_rewet_oven_dry analysis method
lab_physical_properties;bulk_density_air_dry_method;31;NA;description;bulk_density_air_dry analysis method
lab_physical_properties;bulk_density_field_moist;36;NA;description;bulk_density_field_moisture
lab_physical_properties;bulk_density_field_moist_method;37;NA;description;bulk_density_field_moist analysis method
lab_physical_properties;bulk_density_lt_2_mm_air_dry;30;NA;description;Bulk density, <2mm fraction, air-dry is the weight per unit volume of the <2 mm fraction, with volume measured after air drying.  It is reported as grams per cubic centimeter on a <2 mm base.
lab_physical_properties;bulk_density_oven_dry;28;NA;description;The oven dry weight of the less than 2 mm soil material per unit volume of soil exclusive of the desiccation cracks, measured on a coated clod.
lab_physical_properties;bulk_density_oven_dry_method;29;NA;description;bulk_density_oven_dry analysis method
lab_physical_properties;bulk_density_tenth_bar;24;NA;description;The oven dried weight of the less than 2 mm soil material per unit volume of soil at a water tension of one tenth bar.
lab_physical_properties;bulk_density_tenth_bar_method;25;NA;description;bulk_density_tenth_bar analysis method
lab_physical_properties;bulk_density_third_bar;26;NA;description;The oven dry weight of the less than 2 mm soil material per unit volume of soil at a water tension of one third bar.
lab_physical_properties;bulk_density_third_bar_method;27;NA;description;bulk_density_third_bar analysis method
lab_physical_properties;cec7_clay_ratio;80;NA;description;This ratio is calculated by CEC_NH4_pH_7/Clay. It provides an index to clay activity, and allows inferences about clay mineralogy, the contribution of clay to the exchange capacity, and solution chemistry to be made.
lab_physical_properties;clay_caco3;10;NA;description;Carbonate clay is the part of <0.002 mm diameter particles that are composed of carbonates. It is reported as a gravimetric percent of the <2 mm fraction.
lab_physical_properties;clay_co3_h2o_dispersible;94;NA;description;H2O dispersible CO3 clay, <2mm (by pipette) is the gravimetric percent of <0.002 mm particle diameter carbonates dispersed without chemical dispersants, organic matter and clay removal. It is reported on a <2 mm base.
lab_physical_properties;clay_fine;9;NA;description;Fine clay is the <0.0002 mm particle diameter soil separate. It is reported as a gravimetric percent of the <2mm fraction.
lab_physical_properties;clay_fine_h2o_dispersible;93;NA;description;H2O dispersible fine clay, <2mm (by pipette) is the gravimetric percent of <0.0002 mm diameter particles dispersed without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;clay_tot_h2o_dispersible;92;NA;description;H2O dispersible clay, <2mm (by pipette) is the gravimetric percent of <0.002 mm particles dispersed without organic matter and salt removal, and without chemical dispersion. It is reported on a <2 mm base.
lab_physical_properties;clay_total;6;NA;description;Total clay is the soil separate with <0.002 mm particle diameter. Clay size carbonate is included. Total clay is reported as a gravimetric percent of the <2 mm fraction.
lab_physical_properties;clay_total_ethanol_dispersible;85;NA;description;Ethanol and Ultrasonic probe dispersible clay, <2mm (by pipette) is the gravimetric percent of <0.002 mm particles dispersed without organic matter and salt removal, and without chemical dispersion. It is reported on a <2 mm base.
lab_physical_properties;cole_whole_soil;42;NA;description;Coefficient of Linear Extensibility as determined by SSIR51V1-3.5.4 is an expression of the volume change between the water content of the clod at 1/3- or 1/10-bar tension (33kPa or 10kPa tension) and oven dryness.
lab_physical_properties;texture_lab;4;NA;description;An expression, based on the USDA system of particle sizes, for the relative portions of the various size groups of individual mineral grains less than 2mm equivalent diameter in a mass of soil as determined using laboratory determined percentages of soil separates.
lab_physical_properties;total_frag_wt_pct_gt_2_mm_ws;22;NA;description;The best estimate of the total horizon fragment weight, in percent, on a whole soil basis.
lab_physical_properties;water_15_bar_to_clay_ratio;79;NA;description;The ratio of 15 bar H2O percent / clay percent calculated by (W15AD or W15FM)/CLAY_TOT, reported as grams per gram, on a <2 mm base. It provides inferences about clay mineralogy and the effectiveness of dispersion in the particle size analysis.
lab_physical_properties;water_retention_0_bar_method;51;NA;description;water_retention_0_bar analysis method
lab_physical_properties;water_retention_0_bar_sieve;50;NA;description;The volumetric content of soil water retained at a tension of 0 bars (0 kPa), expressed as a percentage of the whole soil
lab_physical_properties;water_retention_1_bar;58;NA;description;The volumetric content of soil water retained at a tension of 1 bar (100 kPa), expressed as a percentage of the whole soil.
lab_physical_properties;water_retention_1_bar_method;59;NA;description;water_retention_1_bar analysis method
lab_physical_properties;water_retention_10th_bar;54;NA;description;The volumetric content of soil water retained at a tension of 1/10 bar (10 kPa), expressed as a percentage of the whole soil.
lab_physical_properties;water_retention_10th_bar_method;55;NA;description;water_retention_10th_bar analysis method
lab_physical_properties;water_retention_15_bar;66;NA;description;The volumetric content of soil water retained at a tension of 15 bars (1500 kPa), expressed as a percentage of the whole soil.
lab_physical_properties;water_retention_15_bar_method;67;NA;description;water_retention_15_bar analysis method
lab_physical_properties;water_retention_2_bar;60;NA;description;The volumetric content of soil water retained at a tension of 2 bars (200 kPa), expressed as a percentage of the whole soil.
lab_physical_properties;water_retention_2_bar_method;61;NA;description;water_retention_2_bar analysis method
lab_physical_properties;water_retention_3_bar_method;63;NA;description;water_retention_3_bar analysis method
lab_physical_properties;water_retention_3_bar_sieve;62;NA;description;Three bar water, <2mm fraction is the gravimetric percent water held by <2 mm samples equilibrated at three bar water tension. It is reported on a <2 mm base.
lab_physical_properties;water_retention_5_bar_method;65;NA;description;water_retention_5_bar analysis method
lab_physical_properties;water_retention_5_bar_sieve;64;NA;description;Five bar water, <2mm fraction is the gravimetric percent water held by <2 mm samples equilibrated at five bar water tension. It is reported on a <2 mm base.
lab_physical_properties;water_retention_6_hund_method;53;NA;description;water_retention_6_hund analysis method
lab_physical_properties;water_retention_6_hundredths;52;NA;description;The volumetric content of soil water retained at a tension of .06 bar (6 kPa), expressed as a percentage of the whole soil.
lab_physical_properties;water_retention_field_state;68;NA;description;The volumetric content of soil water retained at field state moisture content, expressed as a percentage of the whole soil.
lab_physical_properties;water_retention_field_state_me;69;NA;description;water_retention_field_state analysis method
lab_physical_properties;water_retention_third_bar;56;NA;description;The volumetric content of soil water retained at a tension of 1/3 bar (33 kPa), expressed as a percentage of the whole soil.
lab_physical_properties;water_retention_thirdbar_method;57;NA;description;Third bar water, <2mm fraction is the gravimetric percent water held by <2 mm samples equilibrated at one third bar water tension. It is reported on a <2 mm base
lab_physical_properties;wt_pct_1_tenth_to_75_mm;23;NA;description;The gravimetric percentage of 0.1 to 75 mm diameter particles reported  in the <75 mm size fraction.
lab_physical_properties;cole_whole_soil_method;43;NA;description;cole_whole_soil analysis method
lab_physical_properties;color_pyrophosphate_extractable;104;NA;description;The Munsell color of the pyrophosphate extract of organic material provides information on the nature of the material. Light colors are associated with fibric materials, and darker colors with sapric materials.
lab_physical_properties;color_pyrophosphate_method;105;NA;description;color_pyrophosphate analysis method
lab_physical_properties;decomposition_state;119;NA;description;Decomposition State based on soil color and %fiber rubbed
lab_physical_properties;effective_cec_to_clay_ratio;81;NA;description;The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.
lab_physical_properties;estimated_om_plus_mineral;115;NA;description;EOM (based on Total C) plus Mineral Content
lab_physical_properties;estimated_organic_matter;114;NA;description;Estimated Organic Matter based on Total C
lab_physical_properties;fiber_analysis_method;116;NA;description;fiber_analysis analysis method
lab_physical_properties;fiber_rubbed;118;NA;description;Rubbed fiber is an approximate measure of the fibric portion of the organic matter in a sample. It is reported as a volume percent of the sample.
lab_physical_properties;fiber_unrubbed;117;NA;description;Unrubbed fiber is an approximate measure of the fibric and hemic portions of the organic matter in a sample. It is reported as a volume percent of the sample.
lab_physical_properties;frag__2_20_mm_wt_pct_lt_75;19;NA;description;The gravimetric percentage of 2 to 20 mm diameter particles is reported on a <75 mm base.
lab_physical_properties;frag_2_5_mm_wt_pct_lt_75;18;NA;description;e gravimetric percentage of 2 to 5 mm diameter particles in the <75 mm size fraction.
lab_physical_properties;frag_20_75_mm_wt_pct_lt_75;21;NA;description;The gravimetric percentage of 20 to 75 mm diameter particles reported  in the <75 mm size fraction.
lab_physical_properties;frag_5_20_mm_wt_pct_lt_75;20;NA;description;The gravimetric percentage of 5 to 20 mm diameter particles reported  in the <75 mm size fraction.
lab_physical_properties;water_dispersible_fraction_method;91;NA;description;h2o_dispersible_fraction analysis method
lab_physical_properties;labsampnum;1;NA;description;A unique identifier number for the pedon assigned by the laboratory. This number is used to link the morphological pedon description with the associated measured property values from the laboratory.
lab_physical_properties;layer_key;0;NA;identifier;--
lab_physical_properties;layer_key;0;NA;description;An integer number that uniquely identifies a particular layer
lab_physical_properties;le_field_moist_to_oben_dry;48;NA;description;Linear extensibility percent, field moist to ovendry is the percent change in a clod dimension as water content changes from oven dry to field moist water tension. It is reported as percent length change on a <2 mm base.
lab_physical_properties;le_fm_to_od_method;49;NA;description;le_fm_to_od analysis method
lab_physical_properties;le_third_fifteen_lt2_mm;44;NA;description;Linear extensibility percent, <2 mm, 1/3 bar/15 bar is the percent change in a clod dimension as water content changes from 15 bar to 1/3 bar water tension. It is reported as percent length change on a <2 mm base.
lab_physical_properties;le_third_fifteen_lt2_method;45;NA;description;le_third_fifteen_lt2 analysis method
lab_physical_properties;le_third_ovendry_lt_2_mm;46;NA;description;Linear extensibility percent, <2mm, 1/3 bar/OD is the percent dimensional change of a clod as water content changes from oven dry to 1/3 bar water tension. It is reported as percent length change on a<2 mm base.
lab_physical_properties;le_third_ovendry_lt_2_mm_method;47;NA;description;le_third_ovendry_lt_2_mm analysis method
lab_physical_properties;le_to_clay_third_bar_to_ovendry;78;NA;description;The LEP / total clay ratio is calculated by LEP/CLAY_TOT. It is an indicator of clay mineralogy. It is reported, without units, on a <2 mm base.
lab_physical_properties;limnic_material_type;120;NA;description;Limnic material type based on soil color and %fiber rubbed
lab_physical_properties;mineral_content_loss_ignition_method;113;mineral_remaining_on_ignition;description;mineral_content_loi analysis method
lab_physical_properties;mineral_content_loss_ignition_method;113;mineral_remaining_on_ignition;method;--
lab_physical_properties;mineral_content_loss_on_ignition;112;mineral_remaining_on_ignition;description;Mineral Content, Loss on Ignition (400 degrees C)(8F1). The mineral content of the <2mm fraction is the gravimetric percent of plant ash and mineral particles that remain after ignition. It is reported on a <2 mm base.
lab_physical_properties;mineral_content_loss_on_ignition;112;mineral_remaining_on_ignition;value;--
lab_physical_properties;mineral_content_loss_on_ignition;112;mineral_remaining_on_ignition;unit;mass percent of <2 mm fine earth
lab_physical_properties;particle_density_gt_2_mm;40;NA;description;particle_density_gt_2_mm
lab_physical_properties;particle_density_gt_2mm_method;41;NA;description;particle_density_gt_2mm analysis method
lab_physical_properties;particle_density_less_than_2mm;38;NA;description;Mass per unit of volume (not including pore space) of the solid soil particle either mineral or organic.  Also known as specific gravity.
lab_physical_properties;particle_density_lt_2mm_method;39;NA;description;particle_density_lt_2mm analysis method
lab_physical_properties;particle_size_method;5;NA;description;particle_size analysis method
lab_preparation;prep_abbrev;3;NA;description;prep_abbrev
lab_preparation;prep_code;2;NA;foreign_key;--
lab_preparation;prep_code;2;NA;description;A character string containing the Soil Survey Laboratory code used to identify the type of sample preparation.
lab_preparation;prep_desc;7;NA;description;prep_desc
lab_preparation;prep_key;1;NA;description;prep key
lab_preparation;prep_rpt_sort_order;8;NA;description;prep_rpt_sort_order
lab_preparation;final_size_frac;6;NA;description;final_size_frac
lab_preparation;moisture_state;4;NA;description;moisture_state
lab_preparation;orig_size_frac;5;NA;description;orig_size_frac
lab_rosetta_key;rosetta_key;1;NA;description;rosetta key
lab_rosetta_key;alpha;5;NA;description;Related to the inverse of the air entry suction, function expects log10-transformed values with units of cm
lab_rosetta_key;theta_r;3;NA;description;theta_r
lab_rosetta_key;theta_s;4;NA;description;theta_s
lab_rosetta_key;usedmodel;7;NA;description;usedmodel
lab_rosetta_key;wlupdated;8;NA;description;wlupdated
lab_rosetta_key;Ko;10;NA;description;Ko
lab_rosetta_key;Ks;9;NA;description;Ks
lab_rosetta_key;layer_key;2;NA;description;An integer number that uniquely identifies a particular layer
lab_rosetta_key;Lpar;11;NA;description;Lpar
lab_rosetta_key;npar;6;NA;description;npar
lab_site;site_key;1;NA;identifier;--
lab_site;site_key;1;NA;description;An integer number that uniquely identifies a particular site
lab_site;user_site_id;2;NA;description;A short label to help a user identify a particular site.
lab_site;horizontal_datum_name;3;longitude;description;The identification given to the reference system used for defining the coordinates of points.  (Content Standards for Spatial Metadata, FGDC, 3/31/94 draft)
lab_site;horizontal_datum_name;3;longitude;method;--
lab_site;horizontal_datum_name;3;latitude;description;The identification given to the reference system used for defining the coordinates of points.  (Content Standards for Spatial Metadata, FGDC, 3/31/94 draft)
lab_site;horizontal_datum_name;3;latitude;method;--
lab_site;latitude_degrees;5;NA;description;Latitude in degrees.  (Snyder, J.P., 1982, Map Projections Used by the USGS)
lab_site;latitude_direction;4;NA;description;Latitude position north or south of the equator.  (Snyder, J.P., 1982, Map Projections Used by the USGS)
lab_site;latitude_minutes;6;NA;description;Latitude in minutes.  (Snyder, J.P., 1982, Map Projections Used by the USGS)
lab_site;latitude_seconds;7;NA;description;Latitude in seconds and decimal seconds.  (Snyder, J.P., 1982, Map Projections Used by the USGS)
lab_site;latitude_std_decimal_degrees;12;latitude;description;Standardized latitude value in decimal degrees, in geographic coordinate system, WGS84 datum. Values are either auto-populated from GPS, or computed from original latitude coordinates using standard conversion algorithms.
lab_site;latitude_std_decimal_degrees;12;latitude;value;--
lab_site;latitude_std_decimal_degrees;12;latitude;unit;decimal degrees
lab_site;longitude_degrees;9;NA;description;Longitude in degrees.  (Snyder, J.P., 1982, Map Projections Used by the USGS)
lab_site;longitude_direction;8;NA;description;Longitude east or west of Greenwich (the Prime Meridian or origin).  (Snyder, J.P., 1982, Map Projections Used by the USGS)
lab_site;longitude_minutes;10;NA;description;Longitude minutes.  (Snyder, J.P., 1982, Map Projections Used by the USGS)
lab_site;longitude_seconds;11;NA;description;Longitude in seconds and decimal seconds.  (Snyder, J.P., 1982, Map Projections Used by USGS)
lab_site;longitude_std_decimal_degrees;13;longitude;description;Standardized Longitude value in decimal degrees, in geographic coordinate system, WGS84 datum. Values are either auto-populated from GPS, or computed from original latitude coordinates using standard conversion algorithms.
lab_site;longitude_std_decimal_degrees;13;longitude;value;--
lab_site;longitude_std_decimal_degrees;13;longitude;unit;decimal degrees
lab_site;longitude_std_decimal_degrees;13;longitude;method;WGS84
lab_site;msrepl_tran_version;14;NA;description;msrepl_tran_version
lab_webmap;Primary_Lab_Report;7;NA;description;Primary_Lab_Report
lab_webmap;Series;2;NA;description;Series
lab_webmap;Soil_Classification;6;NA;description;Soil_Classification
lab_webmap;Soil_Profile;13;NA;description;Soil_Profile
lab_webmap;Soil_web;14;NA;description;Soil_Web
lab_webmap;Supplementary_Lab_Report;9;NA;description;Supplementary_Lab_Report
lab_webmap;Taxonomy_Report;8;NA;description;Taxonomy_Report
lab_webmap;User_pedon_ID;3;NA;description;A short label to help a user identify a particular pedon.
lab_webmap;Water_Retention_Report;10;NA;description;Water_Retention_Report
lab_webmap;wmiid;1;NA;description;wmiid
lab_webmap;Correlation_Report;11;NA;description;Correlation_Report
lab_webmap;lat;15;NA;description;lat
lab_webmap;latlong;17;NA;description;latlong
lab_webmap;long;16;NA;description;long
lab_webmap;pedon_Description_Report;12;NA;description;Pedon_Description_Report
lab_webmap;pedon_Key;4;NA;description;An integer number that uniquely identifies a particular pedon
lab_webmap;peiid;5;NA;description;peiid
lab_xray_and_thermal;PG_Palygorskite_thermal_Gravimetric_Analysis;94;NA;description;palygorskite_thermal_gravimetric
lab_xray_and_thermal;PG_Palygorskite_X_Ray;45;NA;description;palygorskite_x_ray
lab_xray_and_thermal;PL_Phlogophite_X_Ray;46;NA;description;phlogophite_x_ray
lab_xray_and_thermal;prep_code;4;NA;description;A character string containing the Soil Survey Laboratory code used to identify the type of sample preparation.
lab_xray_and_thermal;PY_Pyrophyllite_X_Ray;49;NA;description;pyrophyllite_x_ray
lab_xray_and_thermal;QZ_Quartz_Differential_Scanning_Calorimetry;84;NA;description;quartz_differential scanning
lab_xray_and_thermal;QZ_Quartz_Differential_thermal_Analysis;101;NA;description;quartz_differential_thermal
lab_xray_and_thermal;QZ_Quartz_X_Ray;50;NA;description;quartz_x_ray
lab_xray_and_thermal;RE_Resistant_Minerals_X_Ray;51;NA;description;resistant_minerals_x_ray
lab_xray_and_thermal;result_source_key;3;NA;description;Foreign key to the pedon or layer table depending on the result_type
lab_xray_and_thermal;SE_Sepiolite_X_Ray;52;NA;description;sepiolite_x_ray
lab_xray_and_thermal;SM_Smectite_Differential_Scanning_Calorimetry;82;NA;description;smectite_differential scanning
lab_xray_and_thermal;AE_Anatase_X_Ray;9;NA;description;anatase_x_ray
lab_xray_and_thermal;AG_Antigoite_X_Ray;10;NA;description;"Antigorite determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film"
lab_xray_and_thermal;AG_Antigorite_thermal_Gravimetric_Analysis;91;NA;description;The percent antigorite calculated from using the TGA instrument to heat a dried ground sample, generally the clay fraction, to 900 C, and quantifying the fractional weight loss of the sample betweent about 600-800 C.
lab_xray_and_thermal;AG_Gypsum_thermal_Gravimetric_Analysis;87;NA;description;The percent gypsum calculated from using the TGA instrument to heat a dried ground sample, generally the clay fraction, to 900 C, and quantifying the fractional weight loss of the sample between about 180-220 C.
lab_xray_and_thermal;AM_Amphibole_X_Ray;7;NA;description;"Amphiboleas determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film."
lab_xray_and_thermal;analyzed_size_frac;5;NA;description;analyzed_size_frac
lab_xray_and_thermal;AO_Aragonite_X_Ray;11;NA;description;aragonite_x_ray
lab_xray_and_thermal;AT_Alunite_Differential_Scanning_Calorimetry;81;NA;description;alunite_differential scanning
lab_xray_and_thermal;BC_Biotite_Chlorite_X_Ray;13;NA;description;biotite_chlorite_x_ray
lab_xray_and_thermal;BD_Beidellite_X_Ray;71;NA;description;beidellite_x_ray
lab_xray_and_thermal;BE_Boehmite_X_Ray;70;NA;description;boehmite_x_ray
lab_xray_and_thermal;BR_Brucite_X_Ray;14;NA;description;brucite_x_ray
lab_xray_and_thermal;BT_Biotite_X_Ray;12;NA;description;biotite_x_ray
lab_xray_and_thermal;CA_Calcite_thermal_Gravimetric_Analysis;95;NA;description;calcite_thermal_gravimetric
lab_xray_and_thermal;CA_Calcite_X_Ray;15;NA;description;calcite_x_ray
lab_xray_and_thermal;CL_Chlorite_X_Ray;16;NA;description;chlorite_x_ray
lab_xray_and_thermal;Clay_Mineral_Interpretation;72;NA;description;clay_mineral_interpretation
lab_xray_and_thermal;CM_Chlorite_Mica_X_Ray;17;NA;description;chlorite_mica_x_ray
lab_xray_and_thermal;Coarse_Silt_Mineral_Interpretation;73;NA;description;coarse_silt_mineral_interp
lab_xray_and_thermal;SZ_Serpentine_X_Ray;69;NA;description;serpentine_x_ray
lab_xray_and_thermal;TA_Talc_X_Ray;53;NA;description;talc_x_ray
lab_xray_and_thermal;TD_Tridymite_X_Ray;55;NA;description;tridymite_x_ray
lab_xray_and_thermal;TH_thenardite_X_Ray;54;NA;description;thenardite_x_ray
lab_xray_and_thermal;thermal_Gravimetric_Method;86;NA;description;thermal_gravimetric analysis method
lab_xray_and_thermal;VC_Vermiculite_Chlorite_X_Ray;57;NA;description;vermiculite_chlorite_x_ray
lab_xray_and_thermal;Very_Fine_Sand_Mineral_Interpretation;75;NA;description;vfs_mineral_interp
lab_xray_and_thermal;VH_Vermiculite_Hydrobiotite_X_Ray;58;NA;description;vermiculite_hydrobiotite_x_ray
lab_xray_and_thermal;VM_Vermiculite_Mica_X_Ray;59;NA;description;vermiculite_mica_x_ray
lab_xray_and_thermal;VR_Vermiculite_Differential_Calorimetry;85;NA;description;vermiculite_differential scanning
lab_xray_and_thermal;VR_Vermiculite_X_Ray;56;NA;description;"Vermiculite as determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film."
lab_xray_and_thermal;X_Ray_Method;6;NA;description;x_ray analysis method
lab_xray_and_thermal;ZE_Zeolite_X_Ray;60;NA;description;zeolite_x_ray
lab_xray_and_thermal;CR_Cristobalite_X_Ray;18;NA;description;cristobalite_x_ray
lab_xray_and_thermal;Differential_Scanning_Calorimeter_Method;76;NA;description;diff_scanning_calorimeter analysis method
lab_xray_and_thermal;Differential_thermal_Analysis_Method;96;NA;description;differential_thermal_analysis
lab_xray_and_thermal;DL_Dolomite_X_Ray;19;NA;description;dolomite_x_ray
lab_xray_and_thermal;EN_Enstatite_X_Ray;20;NA;description;enstatite_x_ray
lab_xray_and_thermal;FD_Feldspar_X_Ray;21;NA;description;feldspar_x_ray
lab_xray_and_thermal;Fine_Sand_Mineral_Interpretation;74;NA;description;fine_sand_mineral_interp
lab_xray_and_thermal;FK_Potassium_Feldspar_X_Ray;48;NA;description;potassium_feldspar_x_ray
lab_xray_and_thermal;FL_Labradorite_X_Ray;32;NA;description;labradorite_x_ray
lab_xray_and_thermal;FO_Oligoclase_X_Ray;43;NA;description;oligoclase_x_ray
lab_xray_and_thermal;FP_Plagioclase_Feldspar_X_Ray;47;NA;description;plagioclase_feldspar_x_ray
lab_xray_and_thermal;FR_Orthoclase_X_Ray;44;NA;description;orthoclase_x_ray
lab_xray_and_thermal;FT_Fluorapatite_X_Ray;64;NA;description;fluorapatite_x_ray
lab_xray_and_thermal;GE_Geothite_Differential_Scanning_Calorimetry;79;NA;description;geothite_differential scanning
lab_xray_and_thermal;GE_Geothite_Differential_thermal_Analysis;99;NA;description;The percent goethite is calculated from the proportional temperature difference between a inert reference material and the sample at about 300-400C
lab_xray_and_thermal;GE_Geothite_X_Ray;24;NA;description;geothite_x_ray
lab_xray_and_thermal;GE_Kaolinite_Differential_thermal_Analysis;89;NA;description;ge_kao_diff_thermal_analysis
lab_xray_and_thermal;GI_Gibbsite_Differential_Scanning_Calorimetry;77;NA;description;The percent gibbsite calculated from using the DSC instrument to heat a dried ground sample, generally the clay fraction, to 700 C, and quantifying the proportional heat of reaction at about 250-350 C.
lab_xray_and_thermal;GI_Gibbsite_Differential_thermal_Analysis;97;NA;description;The percent gibbsite is calculated from the proportional temperature difference between a inert reference material and the sample at about 250-350C
lab_xray_and_thermal;GI_Gibbsite_thermal_Gravimetric_Analysis;88;NA;description;The percent gibbsite calculated from using the TGA instrument to heat a dried ground sample, generally the clay fraction, to 900 C, and quantifying the fractional weight loss of the sample at about 250-350 C.
lab_xray_and_thermal;GI_Gibbsite_X_Ray;22;NA;description;gibbsite_x_ray
lab_xray_and_thermal;GL_Glauconite_X_Ray;23;NA;description;glauconite_x_ray
lab_xray_and_thermal;GY_Gypsum_Differential_Scanning_Calorimetry;80;NA;description;gypsum_differential scanning
lab_xray_and_thermal;GY_Gypsum_X_Ray;25;NA;description;gypsum_x_ray
lab_xray_and_thermal;HA_Halite_X_Ray;61;NA;description;halite_x_ray
lab_xray_and_thermal;HA_PT_Paragonite_X_Ray;66;NA;description;pt_paragonite_x_ray
lab_xray_and_thermal;HB_Hydrobiotite_X_Ray;29;NA;description;hydrobiotite_x_ray
lab_xray_and_thermal;HE_Hematite_X_Ray;27;NA;description;hematite_x_ray
lab_xray_and_thermal;HN_Hornblende_X_Ray;28;NA;description;hornblende_x_ray
lab_xray_and_thermal;HS_Hydroxy_Interlayered_Smectite_X_Ray;62;NA;description;hydroxy_inter_smectite_x_ray
lab_xray_and_thermal;HV_Hydroxy_Interlayered_Vermiculite_X_Ray;63;NA;description;hydroxy_inter_vermiculite_xray
lab_xray_and_thermal;IL_Illite_Hydromuscovite_X_Ray;30;NA;description;illite_hydromuscovite_x_ray
lab_xray_and_thermal;JO_Jarosite_X_Ray;68;NA;description;jarosite_x_ray
lab_xray_and_thermal;KH_Halloysite_Differential_Scanning_Calorimetry;83;NA;description;halloysite_differential scanning
lab_xray_and_thermal;KH_Halloysite_Differential_thermal_Analysis;100;NA;description;The percent halloysite is calculated from the proportional temperature difference between a inert reference material and the sample at about 450-550C
lab_xray_and_thermal;KH_Halloysite_thermal_Gravimetric_Analysis;92;NA;description;halloysite_thermal_gravimetric
lab_xray_and_thermal;KH_Halloysite_X_Ray;26;NA;description;halloysite_x_ray
lab_xray_and_thermal;KK_Kaolinite_Differential_Scanning_Calorimetry;78;NA;description;The percent kaolinite calculated from using the DSC instrument to heat a dried ground sample, generally the clay fraction, to 700 C, and quantifying the proportional heat of reaction at about 450-550 C.
